"","","","Batting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pitching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fielding","","","","","","","","","","","","","",""
"Number","Last","First","GP","PA","AB","AVG","OBP","OPS","SLG","H","1B","2B","3B","HR","RBI","R","BB","SO","K-L","HBP","SAC","SF","ROE","FC","SB","SB%","CS","PIK","QAB","QAB%","PA/BB","BB/K","C%","HHB","LD%","FB%","GB%","BABIP","BA/RISP","LOB","2OUTRBI","XBH","TB","PS","PS/PA","2S+3","2S+3%","6+","6+%","AB/HR","GIDP","GITP","CI","IP","GP","GS","BF","#P","W","L","SV","SVO","BS","SV%","H","R","ER","BB","SO","K-L","HBP","ERA","WHIP","LOB","BK","PIK","CS","SB","SB%","WP","BAA","MPHFB","MPHCT","MPHCB","MPHSL","MPHCH","MPHOS","P/IP","P/BF","<3%","LOO","1ST2OUT","123INN","<13","FIP","S%","FPS%","FPSO%","FPSW%","FPSH%","BB/INN","0BBINN","BBS","LOBB","LOBBS","SM%","K/BF","K/BB","WEAK%","HHB%","GO/AO","HR","LD%","FB%","GB%","BABIP","BA/RISP","FB","FBS","FBS%","FBSW%","FBSM%","CT","CTS","CTS%","CTSW%","CTSM%","CB","CBS","CBS%","CBSW%","CBSM%","SL","SLS","SLS%","SLSW%","SLSM%","CH","CHS","CHS%","CHSW%","CHSM%","OS","OSS","OSS%","OSSW%","OSSM%","TC","A","PO","FPCT","E","DP","TP","INN","PB","SB","SB-ATT","CS","CS%","PIK","CI"
"19","Grafje","Braden","4","10","8",".125",".300",".425",".125","1","1","0","0","0","2","0","2","6","5","0","0","0","0","0","0","-","0","0","4","40.00","5.0",".333","25.00","1","50.00","0.00","50.00",".500",".333","4","0","0","1","43","4.300","1","10.00","2","20.00","-","0","0","0","4.2","4","0","18","81","0","0","0","0","0","-","2","0","0","2","9","4","0",".000",".857","4","0","0","0","4","100.0","0",".125","N/A","N/A","N/A","N/A","N/A","N/A","17.4","4.500","33.33","3","2","2","3","-.406","58.02","27.78","100.0","0.00","0.00",".429","3","0","1","0","14.81",".500","4.500","75.00","25.00","1.500","0","25.00","12.50","57.14",".286",".167","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","34","0","33",".971","1","0","0","23.2","1","17","17-17","0","0.00","0","0"
"21","Meck","Matthew","0","0","0",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0.00","0.0",".000","0.00","0","0.00","0.00","0.00",".000",".000","0","0","0","0","0",".000","0","0.00","0","0.00","0.0","0","0","0","1.0","1","0","6","30","0","0","0","0","0","-","2","1","1","1","3","1","0","9.000","3.000","2","0","0","0","3","100.0","0",".400","N/A","N/A","N/A","N/A","N/A","N/A","30.0","5.000","33.33","1","0","0","0","-1.300","60.00","50.00","66.67","0.00","33.33","1.000","0","0","0","0","23.33",".500","3.000","100.0","0.00","-","0","0.00","100.0","0.00","1.000",".333","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","0","-","0","0","0","0.0","0","0","0-0","0","-","0","0"
"22","Foil","Colin","1","0","0","-","-",".000","-","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","-","0","0","0","-","-",".000","-","0","-","-","-","-","-","0","0","0","0","0","-","0","-","0","-","-","0","0","0","3.0","1","1","14","62","0","0","0","0","0","-","4","1","1","0","4","2","0","3.000","1.333","4","0","0","0","1","100.0","1",".286","N/A","N/A","N/A","N/A","N/A","N/A","20.7","4.429","28.57","3","1","1","1","-.280","58.06","78.57","72.73","0.00","27.27",".000","3","0","0","0","6.45",".286","-","80.00","20.00",".250","0","20.00","60.00","20.00",".400",".333","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","0","-","0","0","0","0.0","0","0","0-0","0","-","0","0"
"22","Howard","Sam","0","0","0",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0.00","0.0",".000","0.00","0","0.00","0.00","0.00",".000",".000","0","0","0","0","0",".000","0","0.00","0","0.00","0.0","0","0","0","11.1","5","3","55","206","0","0","0","0","0","-","14","13","10","6","15","7","1","7.941","1.765","8","0","0","1","3","75.00","2",".298","N/A","N/A","N/A","N/A","N/A","N/A","18.2","3.745","43.64","8","6","3","4","1.802","62.14","54.55","56.67","6.67","33.33",".529","8","4","0","0","11.17",".273","2.500","63.64","36.36","1.833","0","30.30","21.21","46.88",".438",".400","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","3","1","2","1.000","0","0","0","0.0","0","0","0-0","0","-","0","0"
"25","Flanagan","Nathan","0","0","0",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0.00","0.0",".000","0.00","0","0.00","0.00","0.00",".000",".000","0","0","0","0","0",".000","0","0.00","0","0.00","0.0","0","0","0","2.0","1","0","8","36","0","0","0","0","0","-","2","1","0","0","5","1","0",".000","1.000","1","0","0","0","3","100.0","0",".250","N/A","N/A","N/A","N/A","N/A","N/A","18.0","4.500","37.50","2","0","0","0","-3.325","61.11","75.00","66.67","0.00","33.33",".000","2","0","0","0","19.44",".625","-","66.67","33.33",".000","0","33.33","0.00","66.67",".667",".000","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","0","-","0","0","0","0.0","0","0","0-0","0","-","0","0"
"29","O'Connor","Ryan","0","0","0",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0.00","0.0",".000","0.00","0","0.00","0.00","0.00",".000",".000","0","0","0","0","0",".000","0","0.00","0","0.00","0.0","0","0","0","3.0","3","0","18","72","0","0","0","0","0","-","4","5","1","3","5","0","0","3.000","2.333","4","0","0","0","0","-","5",".267","N/A","N/A","N/A","N/A","N/A","N/A","24.0","4.000","33.33","1","1","0","1","2.180","54.17","38.89","57.14","0.00","28.57","1.000","1","3","1","1","13.89",".278","1.667","60.00","40.00","1.000","0","20.00","30.00","50.00",".400",".333","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","0","-","0","0","0","0.0","0","0","0-0","0","-","0","0"
"30","Schrader","Jack","0","0","0",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0.00","0.0",".000","0.00","0","0.00","0.00","0.00",".000",".000","0","0","0","0","0",".000","0","0.00","0","0.00","0.0","0","0","0","8.2","3","3","39","144","0","0","0","0","0","-","10","6","6","2","9","5","1","6.231","1.385","7","0","0","0","4","100.0","1",".278","N/A","N/A","N/A","N/A","N/A","N/A","16.6","3.692","48.72","7","5","4","5","1.642","65.28","66.67","80.77","3.85","15.38",".231","6","0","1","0","9.72",".231","4.500","74.07","25.93","1.667","0","11.11","25.93","62.96",".370",".357","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","1","1","0","1.000","0","0","0","0.0","0","0","0-0","0","-","0","0"
"","","Andrew","0","0","0",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0.00","0.0",".000","0.00","0","0.00","0.00","0.00",".000",".000","0","0","0","0","0",".000","0","0.00","0","0.00","0.0","0","0","0","4.1","4","0","22","90","0","0","0","0","0","-","7","1","0","2","5","2","0",".000","2.077","8","0","0","0","2","100.0","1",".350","N/A","N/A","N/A","N/A","N/A","N/A","20.8","4.091","31.82","4","0","0","0","1.725","62.22","59.09","61.54","15.38","23.08",".462","2","0","0","0","10.00",".227","2.500","53.33","46.67",".667","0","20.00","20.00","60.00",".467",".222","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","0","-","0","0","0","0.0","0","0","0-0","0","-","0","0"
"","Bassler","Bryan","2","3","3",".667",".667","1.333",".667","2","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","-","0","0","0","0.00","-",".000","66.67","0","0.00","50.00","50.00","1.000","1.000","0","1","0","2","15","5.000","0","0.00","0","0.00","-","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0",".000",".000","0","0","0","0","0","0.00","0",".000","N/A","N/A","N/A","N/A","N/A","N/A","0.0",".000","0.00","0","0","0","0",".000","0.00","0.00","0.00","0.00","0.00",".000","0","0","0","0","0.00",".000",".000","0.00","0.00",".000","0","0.00","0.00","0.00",".000",".000","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","4","0","3",".750","1","0","0","0.0","0","0","0-0","0","-","0","0"
"","Proctor","Caden","8","31","23",".130",".323",".496",".174","3","2","1","0","0","2","8","5","5","1","2","0","1","2","1","2","100.0","0","0","19","61.29","6.2","1.000","78.26","5","10.53","52.63","36.84",".158",".167","10","1","1","4","139","4.484","5","16.13","10","32.26","-","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0",".000",".000","0","0","0","0","0","0.00","0",".000","N/A","N/A","N/A","N/A","N/A","N/A","0.0",".000","0.00","0","0","0","0",".000","0.00","0.00","0.00","0.00","0.00",".000","0","0","0","0","0.00",".000",".000","0.00","0.00",".000","0","0.00","0.00","0.00",".000",".000","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","13","0","12",".923","1","0","0","0.0","0","0","0-0","0","-","0","0"
